,y_train,y_train_pred,y_dev,y_dev_pred,y_test,y_test_pred
2017-06-30,140.0,156.52056213632991,,,,
2017-07-01,120.0,117.24859261046198,,,,
2017-07-02,138.0,131.57329601787447,,,,
2017-07-03,131.0,137.6881179263355,,,,
2017-07-04,119.0,139.03273255620041,,,,
2017-07-05,122.0,121.95263750034017,,,,
2017-07-06,87.0,114.87483953567012,,,,
2017-07-07,146.0,149.9565401522052,,,,
2017-07-08,105.0,118.65854093432982,,,,
2017-07-09,146.0,138.68051127350103,,,,
2017-07-10,131.0,137.79474647633052,,,,
2017-07-11,133.0,128.32171920533318,,,,
2017-07-12,88.0,121.25607891391972,,,,
2017-07-13,93.0,110.74855889741124,,,,
2017-07-14,170.0,158.49749713617842,,,,
2017-07-15,103.0,118.60656920267891,,,,
2017-07-16,116.0,124.93719908940592,,,,
2017-07-17,119.0,125.72794392237108,,,,
2017-07-18,168.0,131.07628682392757,,,,
2017-07-19,115.0,126.2060077151151,,,,
2017-07-20,101.0,117.79814219766797,,,,
2017-07-21,154.0,150.22006526162528,,,,
2017-07-22,100.0,110.86385202404401,,,,
2017-07-23,108.0,128.17934948714202,,,,
2017-07-24,124.0,129.93106331927498,,,,
2017-07-25,141.0,133.89171184577907,,,,
2017-07-26,107.0,120.5524056986768,,,,
2017-07-27,113.0,106.01606102820091,,,,
2017-07-28,145.0,149.60818040872584,,,,
2017-07-29,126.0,111.46704733074492,,,,
2017-07-30,140.0,132.8002549973417,,,,
2017-07-31,122.0,132.5309107077004,,,,
2017-08-01,139.0,131.57864634100903,,,,
2017-08-02,106.0,118.16630993945226,,,,
2017-08-03,110.0,110.99401651970827,,,,
2017-08-04,155.0,154.62954414457408,,,,
2017-08-05,95.0,113.17527199393223,,,,
2017-08-06,113.0,124.2636786688835,,,,
2017-08-07,126.0,126.70453883368567,,,,
2017-08-08,157.0,130.95662179437562,,,,
2017-08-09,106.0,119.80825213605257,,,,
2017-08-10,118.0,110.30949378128574,,,,
2017-08-11,167.0,150.6350436998489,,,,
2017-08-12,91.0,110.59417356541883,,,,
2017-08-13,159.0,126.13601761956014,,,,
2017-08-14,144.0,134.9992343885369,,,,
2017-08-15,105.0,139.3228229965437,,,,
2017-08-16,115.0,117.09447011815905,,,,
2017-08-17,109.0,111.13854026306096,,,,
2017-08-18,173.0,151.34618883402788,,,,
2017-08-19,105.0,113.3057292287322,,,,
2017-08-20,141.0,126.95598871987221,,,,
2017-08-21,126.0,132.0050304544839,,,,
2017-08-22,121.0,130.8292280525734,,,,
2017-08-23,126.0,116.9690710593027,,,,
2017-08-24,98.0,113.20270292372938,,,,
2017-08-25,143.0,154.7876774404082,,,,
2017-08-26,125.0,108.07550460437005,,,,
2017-08-27,114.0,126.29427132031716,,,,
2017-08-28,127.0,127.33353435227228,,,,
2017-08-29,164.0,134.15645613397908,,,,
2017-08-30,108.0,123.67809126059774,,,,
2017-08-31,106.0,115.592800937704,,,,
2017-09-01,143.0,148.3500792741886,,,,
2017-09-02,87.0,104.70019407935136,,,,
2017-09-03,111.0,126.5239556348894,,,,
2017-09-04,113.0,126.77266088285519,,,,
2017-09-05,152.0,129.13274803410246,,,,
2017-09-06,132.0,117.62315181795918,,,,
2017-09-07,120.0,107.95708189219857,,,,
2017-09-08,166.0,153.98804519841033,,,,
2017-09-09,116.0,116.7228273259045,,,,
2017-09-10,156.0,132.41614715620233,,,,
2017-09-11,125.0,132.2944128570233,,,,
2017-09-12,131.0,133.8653061514997,,,,
2017-09-13,115.0,119.5063250790067,,,,
2017-09-14,91.0,113.62834310020651,,,,
2017-09-15,121.0,152.71760190401588,,,,
2017-09-16,123.0,102.21272505648875,,,,
2017-09-17,87.0,121.57685015622086,,,,
2017-09-18,124.0,121.4167299914919,,,,
2017-09-19,121.0,131.15480450950992,,,,
2017-09-20,104.0,113.20085174496607,,,,
2017-09-21,99.0,109.81514103432667,,,,
2017-09-22,135.0,144.8761035123772,,,,
2017-09-23,125.0,102.59917445687992,,,,
2017-09-24,144.0,128.5141682450499,,,,
2017-09-25,139.0,128.68281157673957,,,,
2017-09-26,123.0,136.6438367518906,,,,
2017-09-27,116.0,118.97469959366835,,,,
2017-09-28,110.0,112.16218054778716,,,,
2017-09-29,149.0,147.93742528696254,,,,
2017-09-30,113.0,107.07595476710036,,,,
2017-10-01,97.0,121.54474366746716,,,,
2017-10-02,127.0,120.70047576706892,,,,
2017-10-03,139.0,131.3561308641912,,,,
2017-10-04,102.0,117.61051936999576,,,,
2017-10-05,97.0,103.92714274894264,,,,
2017-10-06,141.0,146.3363362245686,,,,
2017-10-07,114.0,105.1588649013339,,,,
2017-10-08,136.0,122.34348271246881,,,,
2017-10-09,140.0,131.5192980053677,,,,
2017-10-10,110.0,135.40188580611513,,,,
2017-10-11,129.0,109.080081549391,,,,
2017-10-12,107.0,109.8605227604789,,,,
2017-10-13,150.0,146.05480410587495,,,,
2017-10-14,98.0,108.60133009693826,,,,
2017-10-15,162.0,127.57025856310977,,,,
2017-10-16,134.0,131.12747592479565,,,,
2017-10-17,114.0,130.39894536003362,,,,
2017-10-18,115.0,113.13921968415059,,,,
2017-10-19,98.0,108.36008098713415,,,,
2017-10-20,177.0,150.5214388719933,,,,
2017-10-21,120.0,115.92574482858777,,,,
2017-10-22,93.0,125.75448608305138,,,,
2017-10-23,111.0,122.22384705162077,,,,
2017-10-24,123.0,125.44549535978683,,,,
2017-10-25,116.0,113.93635215548466,,,,
2017-10-26,134.0,107.5672289410165,,,,
2017-10-27,153.0,152.99086887047326,,,,
2017-10-28,102.0,107.4689175387409,,,,
2017-10-29,111.0,121.37361503077626,,,,
2017-10-30,115.0,124.53459063585547,,,,
2017-10-31,127.0,130.2560907645084,,,,
2017-11-01,94.0,114.41863967976543,,,,
2017-11-02,105.0,107.29415633724474,,,,
2017-11-03,153.0,147.18415484309696,,,,
2017-11-04,100.0,106.57902661000166,,,,
2017-11-05,119.0,124.18883456138224,,,,
2017-11-06,117.0,121.16152683993703,,,,
2017-11-07,128.0,127.74442150085513,,,,
2017-11-08,119.0,111.86333884843022,,,,
2017-11-09,108.0,107.12598009820726,,,,
2017-11-10,151.0,149.39727751564098,,,,
2017-11-11,89.0,109.78946621872691,,,,
2017-11-12,176.0,117.3946128777087,,,,
2017-11-13,130.0,130.1053053149175,,,,
2017-11-14,118.0,126.07431050627088,,,,
2017-11-15,128.0,116.73150215623703,,,,
2017-11-16,131.0,114.88909630818685,,,,
2017-11-17,169.0,158.64984248648105,,,,
2017-11-18,128.0,108.8047227006272,,,,
2017-11-19,128.0,123.62342588380608,,,,
2017-11-20,151.0,124.41506829880328,,,,
2017-11-21,145.0,138.30798968635645,,,,
2017-11-22,133.0,123.14835367034506,,,,
2017-11-23,131.0,120.43518995710875,,,,
2017-11-24,151.0,156.75902318410573,,,,
2017-11-25,118.0,109.38521427558578,,,,
2017-11-26,145.0,130.86562533350968,,,,
2017-11-27,143.0,131.33265993471878,,,,
2017-11-28,126.0,137.99137183117242,,,,
2017-11-29,109.0,122.75353562453614,,,,
2017-11-30,124.0,115.51035698372115,,,,
2017-12-01,160.0,153.24891537224255,,,,
2017-12-02,105.0,112.26000985685317,,,,
2017-12-03,126.0,126.56492929170291,,,,
2017-12-04,140.0,131.68279289811056,,,,
2017-12-05,140.0,138.51802965167056,,,,
2017-12-06,126.0,122.15821401319869,,,,
2017-12-07,110.0,114.23811152521841,,,,
2017-12-08,157.0,155.5315858673849,,,,
2017-12-09,115.0,115.6282312780684,,,,
2017-12-10,103.0,131.5373334484913,,,,
2017-12-11,118.0,129.20645127857756,,,,
2017-12-12,164.0,130.52202108814427,,,,
2017-12-13,120.0,123.63894295792784,,,,
2017-12-14,121.0,116.84180564882787,,,,
2017-12-15,179.0,156.37656042024554,,,,
2017-12-16,121.0,113.72617530992818,,,,
2017-12-17,132.0,135.01888065740206,,,,
2017-12-18,126.0,131.2463331293253,,,,
2017-12-19,96.0,139.4076674461091,,,,
2017-12-20,100.0,115.67271234526552,,,,
2017-12-21,100.0,111.56521058130632,,,,
2017-12-22,133.0,149.05307431954128,,,,
2017-12-23,106.0,110.02362820187916,,,,
2017-12-24,86.0,122.88593344713797,,,,
2017-12-25,83.0,119.75546320657556,,,,
2017-12-26,92.0,120.16419286479618,,,,
2017-12-27,136.0,109.32767827534516,,,,
2017-12-28,139.0,111.76616111071738,,,,
2017-12-29,186.0,155.85583051629462,,,,
2017-12-30,135.0,113.65817976715365,,,,
2017-12-31,143.0,126.80778869577625,,,,
2018-01-01,,,115.0,135.9053337993394,,
2018-01-02,,,148.0,125.9740494080143,,
2018-01-03,,,136.0,122.94106690187934,,
2018-01-04,,,113.0,153.4301629357808,,
2018-01-05,,,173.0,106.50954497913338,,
2018-01-06,,,114.0,126.29421214928011,,
2018-01-07,,,119.0,124.80536136162694,,
2018-01-08,,,113.0,129.9068226747615,,
2018-01-09,,,124.0,118.71631949984904,,
2018-01-10,,,120.0,110.54424637593905,,
2018-01-11,,,107.0,152.1882403891148,,
2018-01-12,,,161.0,116.9354571298734,,
2018-01-13,,,130.0,130.09201630397882,,
2018-01-14,,,157.0,128.8107292127433,,
2018-01-15,,,122.0,131.65683588860506,,
2018-01-16,,,126.0,122.78102749212592,,
2018-01-17,,,111.0,121.27068284957278,,
2018-01-18,,,99.0,159.20958740380848,,
2018-01-19,,,148.0,109.59364632622203,,
2018-01-20,,,120.0,118.36561794713442,,
2018-01-21,,,126.0,121.29624885526422,,
2018-01-22,,,134.0,133.725287352552,,
2018-01-23,,,153.0,126.68628942089337,,
2018-01-24,,,117.0,120.31067538225825,,
2018-01-25,,,114.0,158.67842448825843,,
2018-01-26,,,171.0,111.90402905425486,,
2018-01-27,,,120.0,130.9452128242568,,
2018-01-28,,,148.0,129.88415551523406,,
2018-01-29,,,131.0,136.54018215326215,,
2018-01-30,,,138.0,124.89202593083891,,
2018-01-31,,,114.0,114.90956229996745,,
2018-02-01,,,164.0,161.0856156017785,,
2018-02-02,,,163.0,117.08177207884005,,
2018-02-03,,,116.0,130.22673765865696,,
2018-02-04,,,126.0,128.39565909679453,,
2018-02-05,,,124.0,138.16220981651483,,
2018-02-06,,,114.0,120.12875067246326,,
2018-02-07,,,100.0,114.86674849208762,,
2018-02-08,,,114.0,157.296397672772,,
2018-02-09,,,148.0,112.71004196929293,,
2018-02-10,,,121.0,128.59670685966924,,
2018-02-11,,,169.0,137.81425250565857,,
2018-02-12,,,129.0,140.0410784038711,,
2018-02-13,,,125.0,118.67491082952827,,
2018-02-14,,,104.0,113.14210335987339,,
2018-02-15,,,136.0,158.4074788147019,,
2018-02-16,,,162.0,114.19687641657575,,
2018-02-17,,,120.0,138.2250505433349,,
2018-02-18,,,131.0,129.566607828393,,
2018-02-19,,,134.0,131.22474276731123,,
2018-02-20,,,171.0,124.81426427865257,,
2018-02-21,,,136.0,124.90813428370348,,
2018-02-22,,,120.0,164.38684272823266,,
2018-02-23,,,158.0,122.67599427685043,,
2018-02-24,,,120.0,131.29055060364897,,
2018-02-25,,,149.0,127.44865057767672,,
2018-02-26,,,131.0,138.84207279297465,,
2018-02-27,,,115.0,123.78609548489891,,
2018-02-28,,,121.0,120.86031441176411,,
2018-03-01,,,108.0,156.44948173339367,,
2018-03-02,,,156.0,114.5252437211672,,
2018-03-03,,,115.0,132.52824109330138,,
2018-03-04,,,161.0,137.06155448251675,,
2018-03-05,,,125.0,137.8015118480856,,
2018-03-06,,,141.0,120.52269756630125,,
2018-03-07,,,145.0,122.6778201589052,,
2018-03-08,,,141.0,167.7266967537075,,
2018-03-09,,,154.0,121.66592075749361,,
2018-03-10,,,129.0,139.2446331302256,,
2018-03-11,,,126.0,128.54123696554623,,
2018-03-12,,,159.0,139.22288259438005,,
2018-03-13,,,115.0,126.46306564844784,,
2018-03-14,,,115.0,125.01549809638468,,
2018-03-15,,,126.0,156.40067856284463,,
2018-03-16,,,157.0,111.12463888240575,,
2018-03-17,,,117.0,131.38715789090253,,
2018-03-18,,,132.0,134.5324557513711,,
2018-03-19,,,112.0,144.26848735875384,,
2018-03-20,,,110.0,121.04333660030092,,
2018-03-21,,,119.0,113.0219041873159,,
2018-03-22,,,103.0,149.62246110545803,,
2018-03-23,,,150.0,118.71144011531686,,
2018-03-24,,,121.0,136.72159994248355,,
2018-03-25,,,103.0,126.72410378392658,,
2018-03-26,,,136.0,131.51136735146528,,
2018-03-27,,,151.0,119.59854280178953,,
2018-03-28,,,118.0,119.68493984746,,
2018-03-29,,,102.0,159.13876232540014,,
2018-03-30,,,137.0,111.15761906016273,,
2018-03-31,,,88.0,123.56056045469556,,
2018-04-01,,,92.0,120.36717658753153,,
2018-04-02,,,100.0,126.95787870007112,,
2018-04-03,,,105.0,116.48948839660885,,
2018-04-04,,,119.0,110.47506702890178,,
2018-04-05,,,128.0,145.1552276374457,,
2018-04-06,,,170.0,112.2400747368772,,
2018-04-07,,,126.0,134.10847826337127,,
2018-04-08,,,150.0,130.37059897286284,,
2018-04-09,,,142.0,138.163632028596,,
2018-04-10,,,112.0,114.24728926706217,,
2018-04-11,,,129.0,116.4937066555642,,
2018-04-12,,,133.0,160.73709696865666,,
2018-04-13,,,149.0,117.54954410949716,,
2018-04-14,,,103.0,122.04404986428902,,
2018-04-15,,,119.0,120.88606855726141,,
2018-04-16,,,156.0,132.65272691798927,,
2018-04-17,,,152.0,127.2755169196734,,
2018-04-18,,,126.0,124.67752527920914,,
2018-04-19,,,122.0,154.9414866861872,,
2018-04-20,,,147.0,103.96501273914566,,
2018-04-21,,,130.0,128.309572586001,,
2018-04-22,,,129.0,133.85706704654035,,
2018-04-23,,,139.0,143.7196688713178,,
2018-04-24,,,139.0,126.43806135304467,,
2018-04-25,,,117.0,115.70804889105979,,
2018-04-26,,,101.0,146.63804107630867,,
2018-04-27,,,166.0,116.99198318214982,,
2018-04-28,,,105.0,132.34588765192066,,
2018-04-29,,,174.0,132.19929422896746,,
2018-04-30,,,136.0,134.0844704451544,,
2018-05-01,,,107.0,119.65431015276157,,
2018-05-02,,,130.0,121.67461636269141,,
2018-05-03,,,98.0,157.3651560680485,,
2018-05-04,,,139.0,112.34884389925497,,
2018-05-05,,,124.0,125.85348561248054,,
2018-05-06,,,150.0,132.708575046137,,
2018-05-07,,,127.0,138.46322336005912,,
2018-05-08,,,173.0,133.16022085470797,,
2018-05-09,,,127.0,119.34655205255832,,
2018-05-10,,,120.0,151.2270558028135,,
2018-05-11,,,139.0,107.2370747961547,,
2018-05-12,,,138.0,139.38113061806115,,
2018-05-13,,,188.0,147.6053189623714,,
2018-05-14,,,132.0,142.08304742297722,,
2018-05-15,,,121.0,120.16985629637715,,
2018-05-16,,,119.0,115.37569921802944,,
2018-05-17,,,107.0,152.75227110292474,,
2018-05-18,,,137.0,118.52343994030664,,
2018-05-19,,,112.0,142.23492348782094,,
2018-05-20,,,121.0,122.90908245278519,,
2018-05-21,,,138.0,132.94137344598062,,
2018-05-22,,,163.0,125.14120662649994,,
2018-05-23,,,137.0,121.41954957568952,,
2018-05-24,,,114.0,157.94519051648598,,
2018-05-25,,,147.0,120.61279092331213,,
2018-05-26,,,109.0,130.23626451190822,,
2018-05-27,,,183.0,144.0011460132209,,
2018-05-28,,,149.0,145.04679492815072,,
2018-05-29,,,124.0,125.3172208279921,,
2018-05-30,,,133.0,117.75539258544649,,
2018-05-31,,,105.0,151.1770674077598,,
2018-06-01,,,161.0,118.00187670420672,,
2018-06-02,,,121.0,144.8468148619903,,
2018-06-03,,,121.0,133.86121329107846,,
2018-06-04,,,151.0,135.98929689135616,,
2018-06-05,,,178.0,125.34820910035434,,
2018-06-06,,,119.0,117.81423708316596,,
2018-06-07,,,127.0,164.52726274863295,,
2018-06-08,,,157.0,125.9737069469168,,
2018-06-09,,,120.0,140.74942870540062,,
2018-06-10,,,158.0,132.02024923661915,,
2018-06-11,,,136.0,143.24878319204623,,
2018-06-12,,,140.0,133.63052115782372,,
2018-06-13,,,134.0,126.36553257188358,,
2018-06-14,,,111.0,150.68944046212818,,
2018-06-15,,,156.0,113.63032057713673,,
2018-06-16,,,123.0,137.1092933404389,,
2018-06-17,,,128.0,140.84373496341635,,
2018-06-18,,,136.0,148.50924268023326,,
2018-06-19,,,147.0,125.54065343770655,,
2018-06-20,,,123.0,111.86189386832831,,
2018-06-21,,,108.0,155.3749418895702,,
2018-06-22,,,144.0,123.0864376503113,,
2018-06-23,,,109.0,140.72037454747664,,
2018-06-24,,,147.0,136.38756232441926,,
2018-06-25,,,119.0,132.0363203338868,,
2018-06-26,,,114.0,121.45539695689615,,
2018-06-27,,,144.0,124.33146365227374,,
2018-06-28,,,97.0,151.31083084698327,,
2018-06-29,,,160.0,111.83985616765864,,
2018-06-30,,,103.0,134.42403923541582,,
2018-07-01,,,146.0,133.3116750419906,,
2018-07-02,,,124.0,144.08146865522912,,
2018-07-03,,,138.0,129.15897349713867,,
2018-07-04,,,140.0,114.35364941920186,,
2018-07-05,,,137.0,154.88518322589022,,
2018-07-06,,,145.0,119.964768460989,,
2018-07-07,,,120.0,140.0401762173411,,
2018-07-08,,,133.0,136.02398930247043,,
2018-07-09,,,164.0,141.3443803654761,,
2018-07-10,,,174.0,127.62215541313776,,
2018-07-11,,,124.0,121.3420586380991,,
2018-07-12,,,107.0,157.70233133054447,,
2018-07-13,,,157.0,119.70499511507259,,
2018-07-14,,,112.0,136.39810341766437,,
2018-07-15,,,116.0,127.72875502837321,,
2018-07-16,,,137.0,140.41932402396307,,
2018-07-17,,,114.0,126.16808931703444,,
2018-07-18,,,124.0,118.34796782747304,,
2018-07-19,,,110.0,151.56109968643918,,
2018-07-20,,,164.0,114.68227030654222,,
2018-07-21,,,102.0,133.73994724367287,,
2018-07-22,,,143.0,134.22623057497321,,
2018-07-23,,,110.0,137.72055201709009,,
2018-07-24,,,118.0,123.58850218089366,,
2018-07-25,,,120.0,114.3519028652679,,
2018-07-26,,,103.0,150.5922869237713,,
2018-07-27,,,119.0,110.53574021900293,,
2018-07-28,,,104.0,126.43023480760816,,
2018-07-29,,,114.0,123.57570576603186,,
2018-07-30,,,121.0,133.78162641380715,,
2018-07-31,,,154.0,127.66913582607914,,
2018-08-01,,,116.0,114.97531350731488,,
2018-08-02,,,111.0,147.47736904995156,,
2018-08-03,,,154.0,104.60183286534506,,
2018-08-04,,,100.0,130.254178492366,,
2018-08-05,,,95.0,127.04386129299195,,
2018-08-06,,,134.0,138.51064988388157,,
2018-08-07,,,161.0,122.4558675423452,,
2018-08-08,,,131.0,111.10583068237246,,
2018-08-09,,,93.0,143.6584834111805,,
2018-08-10,,,159.0,115.23003594228194,,
2018-08-11,,,83.0,129.99800240596946,,
2018-08-12,,,120.0,121.30941947963986,,
2018-08-13,,,148.0,133.71780015904713,,
2018-08-14,,,99.0,117.04551161416212,,
2018-08-15,,,99.0,106.83405981006138,,
2018-08-16,,,116.0,148.6706049967955,,
2018-08-17,,,156.0,111.64862630080435,,
2018-08-18,,,79.0,116.8806245391674,,
2018-08-19,,,124.0,125.9565534998247,,
2018-08-20,,,140.0,134.72343686209263,,
2018-08-21,,,130.0,119.29337691132832,,
2018-08-22,,,123.0,112.17954525844368,,
2018-08-23,,,119.0,150.00207818151335,,
2018-08-24,,,148.0,102.12036515958378,,
2018-08-25,,,92.0,124.54138927996642,,
2018-08-26,,,162.0,131.01645931726063,,
2018-08-27,,,134.0,136.79932413232257,,
2018-08-28,,,120.0,121.13453627090922,,
2018-08-29,,,94.0,108.9514523100688,,
2018-08-30,,,117.0,146.19938720752714,,
2018-08-31,,,147.0,101.25952542191463,,
2018-09-01,,,97.0,125.93838165507887,,
2018-09-02,,,162.0,129.83062377014488,,
2018-09-03,,,117.0,132.8068966400099,,
2018-09-04,,,127.0,121.19363308941031,,
2018-09-05,,,129.0,112.66742346031134,,
2018-09-06,,,124.0,147.77823450997545,,
2018-09-07,,,141.0,108.0810230454179,,
2018-09-08,,,128.0,132.0399554086518,,
2018-09-09,,,130.0,129.18072182087406,,
2018-09-10,,,129.0,134.18986368546646,,
2018-09-11,,,143.0,120.95910961029422,,
2018-09-12,,,128.0,114.54122130141145,,
2018-09-13,,,127.0,152.40619624067722,,
2018-09-14,,,145.0,106.46219020994043,,
2018-09-15,,,96.0,131.08735927109458,,
2018-09-16,,,108.0,125.80926835754173,,
2018-09-17,,,126.0,132.39566553229622,,
2018-09-18,,,123.0,115.47852240304805,,
2018-09-19,,,120.0,110.49016397069688,,
2018-09-20,,,125.0,146.84080872244593,,
2018-09-21,,,152.0,111.60508205335873,,
2018-09-22,,,115.0,137.38866695622391,,
2018-09-23,,,155.0,129.5753717247349,,
2018-09-24,,,129.0,131.1607450482116,,
2018-09-25,,,95.0,115.76366635489329,,
2018-09-26,,,115.0,112.89699434979049,,
2018-09-27,,,107.0,150.11908893919284,,
2018-09-28,,,134.0,109.04104322024052,,
2018-09-29,,,107.0,122.75439443814929,,
