,y_train,y_train_pred,y_dev,y_dev_pred,y_test,y_test_pred
2018-09-30,,,145.0,124.90699265510234,,
2018-10-01,,,154.0,133.36147235048756,,
2018-10-02,,,107.0,118.28496972157436,,
2018-10-03,,,105.0,116.64317888308891,,
2018-10-04,,,93.0,148.27926058125178,,
2018-10-05,,,155.0,103.80520915392833,,
2018-10-06,,,121.0,128.4904745135836,,
2018-10-07,,,103.0,120.31089705241787,,
2018-10-08,,,142.0,131.2888537124585,,
2018-10-09,,,129.0,121.84825744925968,,
2018-10-10,,,135.0,117.8730272046089,,
2018-10-11,,,121.0,146.98344621173456,,
2018-10-12,,,160.0,110.18529501717481,,
2018-10-13,,,117.0,131.81339617928205,,
2018-10-14,,,157.0,130.48517876713962,,
2018-10-15,,,132.0,133.13040964199163,,
2018-10-16,,,130.0,124.05476707355908,,
2018-10-17,,,120.0,114.72800033561477,,
2018-10-18,,,131.0,151.86143214288109,,
2018-10-19,,,156.0,113.7001766383681,,
2018-10-20,,,97.0,130.13057437892618,,
2018-10-21,,,147.0,132.78969174797362,,
2018-10-22,,,127.0,133.02994345968253,,
2018-10-23,,,103.0,114.5692423173328,,
2018-10-24,,,107.0,107.2433745637695,,
2018-10-25,,,111.0,148.83254186340116,,
2018-10-26,,,164.0,110.81606706341961,,
2018-10-27,,,120.0,138.15320639044666,,
2018-10-28,,,140.0,132.01823537796392,,
2018-10-29,,,127.0,127.20667552547405,,
2018-10-30,,,118.0,117.47201279787281,,
2018-10-31,,,105.0,117.09524781620019,,
2018-11-01,,,92.0,149.04759371119445,,
2018-11-02,,,153.0,110.42451968529849,,
2018-11-03,,,105.0,128.87678684428138,,
2018-11-04,,,99.0,115.71748860782658,,
2018-11-05,,,114.0,123.47734446079174,,
2018-11-06,,,157.0,123.14560792584115,,
2018-11-07,,,140.0,117.37851235344165,,
2018-11-08,,,120.0,151.08284302499038,,
2018-11-09,,,151.0,114.03115290921824,,
2018-11-10,,,114.0,130.70300973174497,,
2018-11-11,,,113.0,123.83535012612371,,
2018-11-12,,,129.0,129.2296927037177,,
2018-11-13,,,138.0,121.21272514742908,,
2018-11-14,,,134.0,115.86346588679234,,
2018-11-15,,,123.0,154.1053420566502,,
2018-11-16,,,157.0,109.64068962331461,,
2018-11-17,,,87.0,128.36581613295698,,
2018-11-18,,,159.0,129.24663607474116,,
2018-11-19,,,137.0,129.85690129266965,,
2018-11-20,,,126.0,120.40987024132765,,
2018-11-21,,,132.0,120.31224300270333,,
2018-11-22,,,115.0,154.06683694737572,,
2018-11-23,,,154.0,111.72135699143247,,
2018-11-24,,,99.0,129.5018248560713,,
2018-11-25,,,163.0,131.1103844878124,,
2018-11-26,,,157.0,138.07932035828935,,
2018-11-27,,,112.0,126.50567382435207,,
2018-11-28,,,124.0,119.16182699137138,,
2018-11-29,,,114.0,149.32964278970275,,
2018-11-30,,,138.0,104.52150567311534,,
2018-12-01,,,118.0,129.1061894416435,,
2018-12-02,,,125.0,129.15387654167466,,
2018-12-03,,,173.0,140.7958321098687,,
2018-12-04,,,125.0,126.73213830686794,,
2018-12-05,,,116.0,119.00574627203382,,
2018-12-06,,,128.0,153.70147856099868,,
2018-12-07,,,156.0,109.7639910773974,,
2018-12-08,,,117.0,135.1489053808281,,
2018-12-09,,,148.0,136.15456562707254,,
2018-12-10,,,135.0,137.44650922710738,,
2018-12-11,,,128.0,124.41627042153755,,
2018-12-12,,,128.0,117.77869674660857,,
2018-12-13,,,116.0,148.18313578811262,,
2018-12-14,,,151.0,111.03669366850426,,
2018-12-15,,,120.0,139.775338310103,,
2018-12-16,,,158.0,138.97428027958486,,
2018-12-17,,,144.0,136.85660780324628,,
2018-12-18,,,110.0,122.8595503682847,,
2018-12-19,,,114.0,113.45638788213887,,
2018-12-20,,,104.0,149.11522015475177,,
2018-12-21,,,152.0,114.5813349583586,,
2018-12-22,,,110.0,137.68398217555335,,
2018-12-23,,,150.0,137.61829288457142,,
2018-12-24,,,91.0,123.28322545993186,,
2018-12-25,,,81.0,110.82453688847943,,
2018-12-26,,,97.0,107.5619544926758,,
2018-12-27,,,130.0,151.48057663507515,,
2018-12-28,,,166.0,112.3861861402008,,
2018-12-29,,,101.0,135.602172124118,,
2018-12-30,,,90.0,119.82321074410156,,
2018-12-31,,,93.0,119.91973909139716,,
2019-01-01,,,,,117.0,115.6394769575349
2019-01-02,,,,,126.0,116.9319039355394
2019-01-03,,,,,113.0,149.21990546914563
2019-01-04,,,,,163.0,109.47388019531434
2019-01-05,,,,,108.0,128.70068475305806
2019-01-06,,,,,149.0,126.43374330758334
2019-01-07,,,,,129.0,125.78616808963389
2019-01-08,,,,,121.0,121.55460521483027
2019-01-09,,,,,135.0,115.45767909819271
2019-01-10,,,,,115.0,149.44979810104377
2019-01-11,,,,,139.0,109.53358463565041
2019-01-12,,,,,114.0,133.5908296249889
2019-01-13,,,,,160.0,128.8773702861458
2019-01-14,,,,,139.0,124.22043411604993
2019-01-15,,,,,138.0,119.811585478702
2019-01-16,,,,,128.0,120.86851151298221
2019-01-17,,,,,126.0,161.48766259897877
2019-01-18,,,,,159.0,115.51298643841432
2019-01-19,,,,,102.0,128.89558995451412
2019-01-20,,,,,96.0,113.15628939569595
2019-01-21,,,,,130.0,123.01218352991383
2019-01-22,,,,,151.0,130.2403919007807
2019-01-23,,,,,118.0,126.2800433910839
2019-01-24,,,,,122.0,153.65876280312122
2019-01-25,,,,,152.0,102.57720389823191
2019-01-26,,,,,109.0,127.81861337657882
2019-01-27,,,,,161.0,131.1736214335519
2019-01-28,,,,,143.0,140.5266763432022
2019-01-29,,,,,134.0,131.5180456096318
2019-01-30,,,,,112.0,115.61435333309775
2019-01-31,,,,,144.0,150.07207735487813
2019-02-01,,,,,149.0,111.58140992825572
2019-02-02,,,,,113.0,136.13969975707417
2019-02-03,,,,,149.0,135.15069855909715
2019-02-04,,,,,128.0,131.78407413420598
2019-02-05,,,,,111.0,119.69979122799958
2019-02-06,,,,,131.0,118.61581088940433
2019-02-07,,,,,145.0,158.19536073904317
2019-02-08,,,,,165.0,110.76381624127899
2019-02-09,,,,,134.0,139.60052165819133
2019-02-10,,,,,148.0,134.99075954415255
2019-02-11,,,,,130.0,138.16649941939247
2019-02-12,,,,,124.0,130.08513747317116
2019-02-13,,,,,122.0,124.91526641295172
2019-02-14,,,,,126.0,149.00397059987728
2019-02-15,,,,,183.0,112.52670559321896
2019-02-16,,,,,126.0,142.71334379261745
2019-02-17,,,,,150.0,140.4386634089165
2019-02-18,,,,,150.0,139.14157382387492
2019-02-19,,,,,128.0,125.65569973432436
2019-02-20,,,,,123.0,118.14962546864211
2019-02-21,,,,,111.0,154.7740629463575
2019-02-22,,,,,183.0,127.76526082739629
2019-02-23,,,,,107.0,142.91363563128374
2019-02-24,,,,,86.0,122.72774556946639
2019-02-25,,,,,122.0,123.05629553641066
2019-02-26,,,,,126.0,122.57199187573539
2019-02-27,,,,,128.0,124.39412211045423
2019-02-28,,,,,120.0,161.28915537281506
2019-03-01,,,,,144.0,111.08816863662798
2019-03-02,,,,,76.0,124.92081725321107
2019-03-03,,,,,163.0,130.61160891806324
2019-03-04,,,,,130.0,132.58646820919364
2019-03-05,,,,,121.0,126.86928530635637
2019-03-06,,,,,131.0,124.86689213759533
2019-03-07,,,,,118.0,154.9548782890137
2019-03-08,,,,,163.0,112.11548260609734
2019-03-09,,,,,114.0,140.39242177958482
2019-03-10,,,,,154.0,133.03265030500347
2019-03-11,,,,,109.0,125.11435941423271
2019-03-12,,,,,107.0,119.79353968943391
2019-03-13,,,,,109.0,117.82754419613039
2019-03-14,,,,,115.0,154.9469932290926
2019-03-15,,,,,181.0,114.64659461275033
2019-03-16,,,,,93.0,127.03591097682607
2019-03-17,,,,,100.0,118.01998795523795
2019-03-18,,,,,120.0,124.43551337583516
2019-03-19,,,,,118.0,129.2009223530006
2019-03-20,,,,,109.0,123.688936610699
2019-03-21,,,,,107.0,149.07030051982775
2019-03-22,,,,,176.0,100.2801189025758
2019-03-23,,,,,104.0,126.2661115651687
2019-03-24,,,,,109.0,126.87519871964356
2019-03-25,,,,,113.0,135.59327186768886
2019-03-26,,,,,153.0,127.47621307528082
2019-03-27,,,,,124.0,110.7296109042523
2019-03-28,,,,,120.0,145.73721510516208
2019-03-29,,,,,150.0,109.12724539334374
2019-03-30,,,,,115.0,140.82141946753455
2019-03-31,,,,,140.0,130.60511097757987
2019-04-01,,,,,142.0,125.75093591150748
2019-04-02,,,,,143.0,119.9743291080758
2019-04-03,,,,,128.0,121.30884199672337
2019-04-04,,,,,136.0,162.2539526373188
2019-04-05,,,,,157.0,112.34005645712399
2019-04-06,,,,,128.0,134.1466438403124
2019-04-07,,,,,163.0,129.32881540426325
2019-04-08,,,,,122.0,129.81661650907557
2019-04-09,,,,,144.0,130.09966315702562
2019-04-10,,,,,115.0,123.45377288188521
2019-04-11,,,,,131.0,157.74479965845916
2019-04-12,,,,,153.0,109.27863471486874
2019-04-13,,,,,104.0,135.08408012392687
2019-04-14,,,,,150.0,131.69961638092133
2019-04-15,,,,,129.0,133.63675418521046
2019-04-16,,,,,122.0,123.99513904269904
2019-04-17,,,,,111.0,121.77342510172959
2019-04-18,,,,,119.0,157.1070412644475
2019-04-19,,,,,142.0,106.91318482909121
2019-04-20,,,,,100.0,131.8353684090021
2019-04-21,,,,,70.0,115.39965304656536
2019-04-22,,,,,68.0,118.31740905404644
2019-04-23,,,,,169.0,126.99917378415769
2019-04-24,,,,,132.0,120.65698422335726
2019-04-25,,,,,126.0,150.41468286460488
2019-04-26,,,,,184.0,108.15896052189197
2019-04-27,,,,,113.0,132.68562727884367
2019-04-28,,,,,98.0,126.50427660282969
2019-04-29,,,,,132.0,138.89269956946274
2019-04-30,,,,,119.0,122.15763922439179
2019-05-01,,,,,96.0,110.68774071405866
2019-05-02,,,,,105.0,142.45247135625502
2019-05-03,,,,,144.0,102.75889283988923
2019-05-04,,,,,120.0,134.63739351518151
2019-05-05,,,,,154.0,128.98604604304978
2019-05-06,,,,,145.0,130.97351636010805
2019-05-07,,,,,114.0,117.02733318075869
2019-05-08,,,,,134.0,118.78173248818489
2019-05-09,,,,,126.0,158.2607486649365
2019-05-10,,,,,196.0,119.2845824890941
2019-05-11,,,,,115.0,132.18102124061494
2019-05-12,,,,,109.0,123.01841286438146
2019-05-13,,,,,133.0,130.7239821810458
2019-05-14,,,,,120.0,122.66987807297139
2019-05-15,,,,,127.0,126.61095502206831
2019-05-16,,,,,104.0,153.26709375162517
2019-05-17,,,,,134.0,96.65357666382837
2019-05-18,,,,,131.0,124.6222149040613
2019-05-19,,,,,163.0,130.61052208284065
2019-05-20,,,,,151.0,139.21536752991034
2019-05-21,,,,,128.0,131.8128106090192
2019-05-22,,,,,122.0,122.622609029834
2019-05-23,,,,,143.0,155.837003301146
2019-05-24,,,,,164.0,114.76018483317841
2019-05-25,,,,,109.0,141.03903024218477
2019-05-26,,,,,125.0,130.5464029655152
2019-05-27,,,,,135.0,131.51424116845655
2019-05-28,,,,,155.0,120.41933643838142
2019-05-29,,,,,135.0,121.73629332786797
2019-05-30,,,,,125.0,161.6070134695351
2019-05-31,,,,,170.0,115.42610535141989
2019-06-01,,,,,105.0,131.85424983749215
2019-06-02,,,,,93.0,123.49360024643181
2019-06-03,,,,,151.0,136.85352535137184
2019-06-04,,,,,130.0,129.48092825790735
2019-06-05,,,,,130.0,126.30445861422297
2019-06-06,,,,,125.0,153.62096172919365
2019-06-07,,,,,166.0,110.49568027222257
2019-06-08,,,,,116.0,135.54793754107638
2019-06-09,,,,,185.0,146.85528208975452
2019-06-10,,,,,138.0,140.70959885025806
2019-06-11,,,,,126.0,123.25449436436756
2019-06-12,,,,,126.0,117.90301571709807
2019-06-13,,,,,134.0,159.93112146941377
2019-06-14,,,,,165.0,120.36624310224703
2019-06-15,,,,,109.0,143.13451430537168
2019-06-16,,,,,135.0,130.0309276178834
2019-06-17,,,,,120.0,128.26976636493583
2019-06-18,,,,,101.0,121.65966631552588
2019-06-19,,,,,127.0,128.97202683911627
2019-06-20,,,,,122.0,162.81656569083742
2019-06-21,,,,,170.0,107.20772212317077
2019-06-22,,,,,100.0,124.24270549975846
2019-06-23,,,,,175.0,137.55563259584332
2019-06-24,,,,,140.0,142.64077280626617
2019-06-25,,,,,108.0,131.4228557049378
2019-06-26,,,,,117.0,122.9104261532122
2019-06-27,,,,,91.0,146.31816691376815
2019-06-28,,,,,135.0,104.40693396661881
2019-06-29,,,,,104.0,138.3416716441108
2019-06-30,,,,,177.0,141.55154752935957
2019-07-01,,,,,145.0,133.1107110076743
2019-07-02,,,,,120.0,119.0729815837686
2019-07-03,,,,,138.0,120.70804569789777
2019-07-04,,,,,108.0,159.00190219781894
2019-07-05,,,,,149.0,116.73744979863321
2019-07-06,,,,,108.0,138.02633113209248
2019-07-07,,,,,105.0,122.59071080340715
2019-07-08,,,,,119.0,122.72089201830607
2019-07-09,,,,,167.0,129.3489159631023
2019-07-10,,,,,109.0,121.56032333021125
2019-07-11,,,,,105.0,155.43712058516297
2019-07-12,,,,,121.0,98.74330714405829
2019-07-13,,,,,99.0,130.92201539291446
2019-07-14,,,,,96.0,123.5184827878474
2019-07-15,,,,,136.0,134.245870864683
2019-07-16,,,,,136.0,118.92027149210647
2019-07-17,,,,,108.0,110.103298900768
2019-07-18,,,,,105.0,142.07113330401032
2019-07-19,,,,,153.0,114.17890460220227
2019-07-20,,,,,90.0,138.10229862557446
2019-07-21,,,,,93.0,124.5050268972259
2019-07-22,,,,,130.0,121.35857317216978
2019-07-23,,,,,169.0,118.32234275860299
2019-07-24,,,,,130.0,115.29700144604922
2019-07-25,,,,,128.0,159.07045975694646
2019-07-26,,,,,152.0,108.57380687775574
2019-07-27,,,,,82.0,123.54852008202467
2019-07-28,,,,,92.0,117.89490784825949
2019-07-29,,,,,126.0,130.2966820622121
2019-07-30,,,,,164.0,127.86742524509062
2019-07-31,,,,,111.0,115.37526612524894
2019-08-01,,,,,107.0,142.50211457589398
2019-08-02,,,,,143.0,94.64899065580717
2019-08-03,,,,,104.0,128.2285128810194
2019-08-04,,,,,153.0,137.34248211574337
2019-08-05,,,,,129.0,137.93654442479576
2019-08-06,,,,,117.0,117.08291242809678
2019-08-07,,,,,132.0,111.4835256698023
2019-08-08,,,,,127.0,149.0507085116362
2019-08-09,,,,,132.0,104.81154068420855
2019-08-10,,,,,101.0,132.99371512719563
2019-08-11,,,,,108.0,121.41901275019877
2019-08-12,,,,,123.0,126.55974646585383
2019-08-13,,,,,176.0,125.80222058541676
2019-08-14,,,,,115.0,122.6348417707871
2019-08-15,,,,,87.0,145.3013451143405
2019-08-16,,,,,159.0,97.32522523442321
2019-08-17,,,,,91.0,116.42086932091664
2019-08-18,,,,,84.0,124.87000534900845
2019-08-19,,,,,128.0,139.2873257688103
2019-08-20,,,,,131.0,124.11296987744734
2019-08-21,,,,,117.0,104.31096146205799
2019-08-22,,,,,121.0,137.44230330783262
2019-08-23,,,,,160.0,98.98354392247089
2019-08-24,,,,,91.0,135.93654263727365
2019-08-25,,,,,89.0,127.32555137546338
2019-08-26,,,,,121.0,128.64918809815634
2019-08-27,,,,,157.0,112.61194921250814
2019-08-28,,,,,115.0,109.4699194173043
2019-08-29,,,,,112.0,149.72425038965864
2019-08-30,,,,,149.0,108.00018133673237
2019-08-31,,,,,100.0,121.01552661432349
2019-09-01,,,,,150.0,125.57749385664667
2019-09-02,,,,,124.0,133.54031390950618
2019-09-03,,,,,102.0,118.50008556917906
2019-09-04,,,,,106.0,113.12166435301488
2019-09-05,,,,,105.0,141.47812813582178
2019-09-06,,,,,127.0,86.02015089136236
2019-09-07,,,,,86.0,119.63250496447523
2019-09-08,,,,,98.0,125.63754901035699
2019-09-09,,,,,117.0,127.82007482449679
2019-09-10,,,,,156.0,113.9302748180316
2019-09-11,,,,,114.0,107.11644058265273
2019-09-12,,,,,124.0,148.8421290960295
2019-09-13,,,,,143.0,104.63039305681428
2019-09-14,,,,,98.0,124.99357737891825
2019-09-15,,,,,118.0,117.7256724338708
2019-09-16,,,,,127.0,126.68093082306817
2019-09-17,,,,,112.0,116.57491518575864
2019-09-18,,,,,102.0,116.7128811811114
2019-09-19,,,,,91.0,140.3277575477518
2019-09-20,,,,,143.0,87.83016787942671
2019-09-21,,,,,93.0,113.42572646702499
2019-09-22,,,,,164.0,128.52526744265802
2019-09-23,,,,,109.0,134.5682665931715
2019-09-24,,,,,161.0,120.11823492626345
2019-09-25,,,,,117.0,105.82585285720506
2019-09-26,,,,,103.0,142.55243847666523
2019-09-27,,,,,153.0,103.3694330166878
2019-09-28,,,,,105.0,129.95995574762185
2019-09-29,,,,,94.0,123.34926730346034
2019-09-30,,,,,103.0,119.3886216393089
2019-10-01,,,,,119.0,106.72355232681942
2019-10-02,,,,,101.0,107.41382148938419
2019-10-03,,,,,94.0,143.48610392414275
2019-10-04,,,,,137.0,91.02994762915893
2019-10-05,,,,,118.0,121.23703014118627
2019-10-06,,,,,148.0,121.46050745908988
2019-10-07,,,,,115.0,133.00183521353614
2019-10-08,,,,,111.0,117.35499768717995
2019-10-09,,,,,111.0,110.65938931555124
2019-10-10,,,,,101.0,137.28429400632166
2019-10-11,,,,,150.0,99.1058112997539
2019-10-12,,,,,93.0,124.34378263949887
2019-10-13,,,,,96.0,119.6162290043063
2019-10-14,,,,,133.0,126.4123084656244
2019-10-15,,,,,152.0,104.2338932432774
2019-10-16,,,,,129.0,104.60244724538704
2019-10-17,,,,,106.0,149.53925396775426
2019-10-18,,,,,157.0,107.67980965690678
2019-10-19,,,,,110.0,124.79539858210251
2019-10-20,,,,,144.0,124.92800286755653
2019-10-21,,,,,124.0,124.14635734855862
2019-10-22,,,,,126.0,118.98150713102675
2019-10-23,,,,,119.0,116.9464484947301
2019-10-24,,,,,111.0,149.32639503969446
2019-10-25,,,,,186.0,102.23761783621215
2019-10-26,,,,,93.0,124.16672953795717
2019-10-27,,,,,166.0,128.88683051856904
2019-10-28,,,,,136.0,136.1088223125541
2019-10-29,,,,,122.0,113.07116736475253
2019-10-30,,,,,131.0,111.17754581398206
2019-10-31,,,,,102.0,151.49450794068798
2019-11-01,,,,,128.0,106.10034060350586
2019-11-02,,,,,121.0,131.8449882041322
2019-11-03,,,,,140.0,124.51095114139423
2019-11-04,,,,,139.0,129.8708363635229
2019-11-05,,,,,139.0,120.13259206608227
2019-11-06,,,,,122.0,120.55083102450062
2019-11-07,,,,,119.0,154.87729183115516
2019-11-08,,,,,160.0,102.77904755312082
2019-11-09,,,,,90.0,120.54814212021262
2019-11-10,,,,,108.0,125.76580839952472
2019-11-11,,,,,107.0,132.13209247564757
2019-11-12,,,,,154.0,120.80958619678194
2019-11-13,,,,,141.0,114.84807662194271
2019-11-14,,,,,113.0,149.68526869605438
2019-11-15,,,,,147.0,104.50322769167188
2019-11-16,,,,,112.0,138.43758146968244
2019-11-17,,,,,186.0,136.58790583240773
2019-11-18,,,,,119.0,134.25156952651975
2019-11-19,,,,,114.0,117.40141213012896
2019-11-20,,,,,111.0,109.65945910541048
2019-11-21,,,,,101.0,150.15947333764072
2019-11-22,,,,,151.0,107.1342054595229
2019-11-23,,,,,98.0,128.61854957320475
2019-11-24,,,,,153.0,128.31431927989235
2019-11-25,,,,,129.0,132.5619967457447
2019-11-26,,,,,104.0,112.63910448917613
2019-11-27,,,,,114.0,113.56665502868209
2019-11-28,,,,,115.0,154.30623719811464
2019-11-29,,,,,153.0,104.90018135782037
2019-11-30,,,,,95.0,128.07168761265746
2019-12-01,,,,,146.0,129.8558978622499
2019-12-02,,,,,95.0,127.55294245139461
2019-12-03,,,,,134.0,119.4565256815522
2019-12-04,,,,,110.0,112.42415951677611
2019-12-05,,,,,118.0,149.7765762167321
2019-12-06,,,,,162.0,102.78590344500094
2019-12-07,,,,,116.0,134.55555019741539
2019-12-08,,,,,103.0,119.2145385482889
2019-12-09,,,,,127.0,132.6553771655451
2019-12-10,,,,,118.0,115.19049805554802
2019-12-11,,,,,102.0,107.0980666192489
2019-12-12,,,,,111.0,149.79579478229647
2019-12-13,,,,,145.0,105.14919040947782
2019-12-14,,,,,108.0,130.90493138778132
2019-12-15,,,,,158.0,126.88033656008157
2019-12-16,,,,,131.0,129.78304497342643
2019-12-17,,,,,111.0,111.49934745599279
2019-12-18,,,,,119.0,112.63459311012
2019-12-19,,,,,107.0,150.96059565411704
2019-12-20,,,,,163.0,109.53317620777145
2019-12-21,,,,,118.0,131.29400189624835
2019-12-22,,,,,151.0,127.22520310392827
2019-12-23,,,,,81.0,123.58793220749762
2019-12-24,,,,,53.0,103.59943815644391
2019-12-25,,,,,83.0,105.07183152706637
2019-12-26,,,,,77.0,144.150145982065
2019-12-27,,,,,193.0,102.61763803830355
2019-12-28,,,,,111.0,126.34151701178936
2019-12-29,,,,,101.0,112.58000397820952
2019-12-30,,,,,108.0,117.25466863310331
2019-12-31,,,,,80.0,110.7340120943525
